file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\Git_Projects\vertx-examples\web-graphql-examples\src\main\java\io\vertx\example\web\graphql\Link.java,io.vertx.example.web.graphql.Link,class,1,2,1,1,4,1,0,0,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,12,1,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\templating\freemarker\Server.java,io.vertx.example.web.templating.freemarker.Server,class,5,6,1,5,3,2,0,19,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,1,3,0,5,3,0,0,2,42,1,0
E:\Git_Projects\vertx-examples\service-proxy-examples\service-provider\src\main\java\io\vertx\examples\service\ProcessorServiceVerticle.java,io.vertx.examples.service.ProcessorServiceVerticle,class,11,12,1,11,2,2,0,15,1,1.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,16,0,0,0,0,0,6,1,3,0,5,0,0,0,0,32,1,0
E:\Git_Projects\vertx-examples\micrometer-metrics-examples\src\main\java\io\vertx\example\micrometer\verticles\Greetings.java,io.vertx.example.micrometer.verticles.Greetings,class,3,3,0,3,3,1,0,5,1,0.5,NaN,NaN,2,1,0,1,0,1,1,0,0,0,2,2,0,2,0,0,2,0,0,19,0,0,0,1,0,4,3,3,1,4,2,0,0,1,25,17,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\openapi_router\ResponseValidationExample.java,io.vertx.example.web.openapi_router.ResponseValidationExample,class,9,11,2,9,4,2,0,34,6,0.0,0.0,0.0,4,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,29,3,0,0,0,0,14,3,8,1,12,2,0,0,4,47,1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\pingpong\ClientWithStub.java,io.vertx.example.grpc.pingpong.ClientWithStub,class,6,7,1,6,3,2,0,16,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,1,4,2,5,2,0,0,1,21,1,0
E:\Git_Projects\vertx-examples\web-client-examples\src\main\java\io\vertx\example\webclient\send\multipartform\Server.java,io.vertx.example.webclient.send.multipartform.Server,class,2,3,1,2,3,2,0,15,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,11,1,0,4,3,2,0,0,3,18,1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\ssl\ClientWithStub.java,io.vertx.example.grpc.ssl.ClientWithStub,class,8,10,2,8,3,2,0,21,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,1,5,1,6,2,0,0,1,26,1,0
E:\Git_Projects\vertx-examples\cassandra-examples\src\main\java\io\vertx\example\cassandra\streaming\StreamingExample.java,io.vertx.example.cassandra.streaming.StreamingExample,class,6,7,1,6,3,2,0,13,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,8,0,3,1,7,3,0,0,4,42,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\net\stream\Client.java,io.vertx.example.core.net.stream.Client,class,8,9,1,8,3,2,0,23,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,10,1,5,2,9,3,0,0,4,26,1,0
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\java\io\vertx\example\rxjava3\database\sqlclient\Transaction.java,io.vertx.example.rxjava3.database.sqlclient.Transaction,class,7,8,1,7,2,2,0,17,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,14,0,3,1,8,2,0,0,5,43,1,0
E:\Git_Projects\vertx-examples\rxjava-2-examples\src\main\java\io\vertx\example\reactivex\services\serviceproxy\SomeDatabaseService.java,io.vertx.example.reactivex.services.serviceproxy.SomeDatabaseService,interface,11,18,7,11,3,1,0,0,3,0.0,0.0,0.0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
E:\Git_Projects\vertx-examples\shell-examples\src\main\java\io\vertx\example\shell\prompt\PromptCommand.java,io.vertx.example.shell.prompt.PromptCommand,class,6,7,1,6,4,2,0,17,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,1,0,5,2,5,1,8,3,1,0,3,26,1,0
E:\Git_Projects\vertx-examples\shell-examples\src\main\java\io\vertx\example\shell\termcast\TermCast.java,io.vertx.example.shell.termcast.TermCast,class,7,8,1,7,4,2,0,14,0,0.0,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,32,0,0,0,0,0,2,1,3,0,5,2,1,0,2,25,1,0
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\generated\io\vertx\example\rxjava3\services\serviceproxy\SomeDatabaseServiceVertxProxyHandler.java,io.vertx.example.rxjava3.services.serviceproxy.SomeDatabaseServiceVertxProxyHandler,class,8,9,1,8,19,2,0,20,0,0.66071427,0.93333334,1.0,8,0,6,2,0,0,6,0,0,0,7,1,1,6,0,0,6,0,2,77,0,0,4,2,1,8,12,13,6,11,2,0,0,0,57,1,0
E:\Git_Projects\vertx-examples\junit5-examples\src\test\java\hello\SampleVerticleTest.java,hello.SampleVerticleTest,class,9,9,0,9,5,1,0,18,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1,1,0,0,7,9,6,0,10,4,0,1,5,45,0,0
E:\Git_Projects\vertx-examples\web-graphql-examples\src\main\java\io\vertx\example\web\graphql\Server.java,io.vertx.example.web.graphql.Server,class,13,14,1,13,5,2,0,31,4,0.4,0.0,0.0,5,1,2,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,40,3,0,0,0,0,18,1,13,0,15,1,0,0,2,47,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\eventbus\messagecodec\util\CustomMessageCodec.java,io.vertx.example.core.eventbus.messagecodec.util.CustomMessageCodec,class,4,6,2,4,5,1,0,13,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,6,2,12,0,10,0,0,0,0,33,1,0
E:\Git_Projects\vertx-examples\service-proxy-examples\service-provider\src\main\generated\io\vertx\examples\service\ProcessorServiceVertxEBProxy.java,io.vertx.examples.service.ProcessorServiceVertxEBProxy,class,7,7,0,7,6,1,0,10,1,0.4166667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,31,3,0,1,1,1,8,0,5,0,7,1,0,0,1,31,1,0
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\java\io\vertx\example\rxjava3\eventbus\pubsub\Sender.java,io.vertx.example.rxjava3.eventbus.pubsub.Sender,class,3,4,1,3,2,2,0,5,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,1,1,0,2,0,0,0,1,11,1,0
E:\Git_Projects\vertx-examples\service-proxy-examples\service-provider\src\main\generated\io\vertx\examples\service\rxjava3\ProcessorService.java,io.vertx.examples.service.rxjava3.ProcessorService,class,6,7,1,6,15,1,0,14,35,0.8181819,0.27272728,0.27272728,11,3,11,0,0,0,11,0,0,0,4,3,3,1,0,0,4,0,4,47,11,0,4,0,0,0,0,10,0,10,1,0,0,2,59,1,0
E:\Git_Projects\vertx-examples\unit-examples\src\main\java\io\vertx\example\unit\SomeVerticle.java,io.vertx.example.unit.SomeVerticle,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
E:\Git_Projects\vertx-examples\opentracing-examples\src\main\java\io\vertx\example\opentracing\JokeService.java,io.vertx.example.opentracing.JokeService,class,7,8,1,7,1,1,0,25,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,3,6,0,6,0,0,0,0,25,1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\conversation\ServerWithStub.java,io.vertx.example.grpc.conversation.ServerWithStub$Anonymous1,anonymous,2,2,0,2,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,1,0,0,2,2,0,0,2,6,-1,0
E:\Git_Projects\vertx-examples\sql-client-examples\src\main\java\io\vertx\example\sqlclient\template_mapping\SqlClientExample.java,io.vertx.example.sqlclient.template_mapping.SqlClientExample,class,12,13,1,12,4,2,0,31,0,0.0,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,24,0,1,0,0,0,9,5,7,1,10,2,0,0,3,35,1,0
E:\Git_Projects\vertx-examples\shell-examples\src\main\java\io\vertx\example\shell\run_service_telnet\RunShell.java,io.vertx.example.shell.run_service_telnet.RunShell,class,6,7,1,6,2,2,0,7,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,1,2,0,2,0,1,0,0,18,1,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\proxy\Backend.java,io.vertx.example.web.proxy.Backend,class,3,4,1,3,1,2,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,1,2,0,4,0,0,0,2,17,1,0
E:\Git_Projects\vertx-examples\micrometer-metrics-examples\src\main\java\io\vertx\example\micrometer\prometheus\MainWithBoundPrometheus.java,io.vertx.example.micrometer.prometheus.MainWithBoundPrometheus,class,7,7,0,7,1,1,0,5,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,20,17,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\net\echossl\Client.java,io.vertx.example.core.net.echossl.Client,class,5,6,1,5,4,2,0,13,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,8,3,4,4,6,3,0,0,2,20,1,0
E:\Git_Projects\vertx-examples\sql-client-examples\src\main\java\io\vertx\example\sqlclient\streaming\SqlClientExample.java,io.vertx.example.sqlclient.streaming.SqlClientExample,class,10,11,1,10,5,2,0,37,0,0.0,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,51,4,0,0,0,0,5,3,7,1,15,3,0,0,8,34,1,0
E:\Git_Projects\vertx-examples\web-client-examples\src\main\java\io\vertx\example\webclient\send\helloworld\Server.java,io.vertx.example.webclient.send.helloworld.Server,class,2,3,1,2,3,2,0,13,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,5,1,0,1,3,2,0,0,3,16,1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\pingpong\ServerWithStub.java,io.vertx.example.grpc.pingpong.ServerWithStub$Anonymous1,anonymous,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\ssl\ServerWithStub.java,io.vertx.example.grpc.ssl.ServerWithStub$Anonymous1,anonymous,3,3,0,3,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,-1,0
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\java\io\vertx\example\rxjava3\http\client\simple\Server.java,io.vertx.example.rxjava3.http.client.simple.Server,class,3,4,1,3,2,2,0,8,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,1,1,0,2,1,0,0,1,15,1,0
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\java\io\vertx\example\rxjava3\net\greeter\Server.java,io.vertx.example.rxjava3.net.greeter.Server,class,3,4,1,3,2,2,0,14,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,1,1,2,6,2,0,0,5,17,1,0
E:\Git_Projects\vertx-examples\service-proxy-examples\service-consumer\src\main\java\io\vertx\examples\service\consumer\ConsumerVerticle.java,io.vertx.examples.service.consumer.ConsumerVerticle,class,4,5,1,4,2,2,0,11,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,5,0,2,0,4,1,0,0,2,19,1,0
E:\Git_Projects\vertx-examples\shell-examples\src\main\java\io\vertx\example\shell\echokeyboard\EchoKeyboardCommand.java,io.vertx.example.shell.echokeyboard.EchoKeyboardCommand$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
E:\Git_Projects\vertx-examples\rxjava-2-examples\src\main\java\io\vertx\example\reactivex\http\client\reduce\Server.java,io.vertx.example.reactivex.http.client.reduce.Server,class,3,4,1,3,2,2,0,8,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,1,1,0,2,1,0,0,1,15,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\http\sendfile\SendFile.java,io.vertx.example.core.http.sendfile.SendFile,class,3,4,1,3,6,2,0,11,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,8,2,4,1,2,2,0,0,1,16,1,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\http2\Server.java,io.vertx.example.web.http2.Server,class,6,7,1,6,2,2,0,20,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,12,2,2,0,4,1,0,0,2,21,1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\consumer\ServerWithStub.java,io.vertx.example.grpc.consumer.ServerWithStub,class,4,5,1,4,2,2,0,10,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,1,2,0,3,1,1,0,1,13,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\http\simple\Client.java,io.vertx.example.core.http.simple.Client,class,3,4,1,3,2,2,0,12,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,6,1,1,2,4,1,0,0,3,14,1,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\templating\rocker\Server.java,io.vertx.example.web.templating.rocker.Server,class,3,4,1,3,2,2,0,13,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,1,1,0,2,1,0,0,1,17,1,0
E:\Git_Projects\vertx-examples\camel-bridge-examples\src\main\java\io\vertx\example\camel\rmi\HelloServiceImpl.java,io.vertx.example.camel.rmi.HelloServiceImpl,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1,0
E:\Git_Projects\vertx-examples\zipkin-examples\src\main\java\io\vertx\example\tracing\GatewayVerticle.java,GatewayVerticle,class,3,3,0,3,3,1,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,6,6,1,0,6,2,0,0,5,11,1,0
E:\Git_Projects\vertx-examples\amqp-proton-examples\src\main\java\io\vertx\example\proton\client\ReconnectSender.java,io.vertx.example.proton.client.ReconnectSender,class,7,8,1,7,16,2,0,33,9,0.6904762,0.0,0.0,7,1,2,5,0,0,2,0,0,0,6,2,0,6,0,0,2,0,1,158,1,1,4,2,0,12,4,15,7,21,3,0,1,7,56,1,0
E:\Git_Projects\vertx-examples\rxjava-2-examples\src\main\java\io\vertx\example\reactivex\http\server\echo\Server.java,io.vertx.example.reactivex.http.server.echo.Server,class,5,6,1,5,3,2,0,11,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,3,1,3,0,5,2,0,0,2,16,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\embed\EmbeddedServer.java,io.vertx.example.core.embed.EmbeddedServer,class,0,0,0,0,1,1,0,6,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,1,6,1,0
E:\Git_Projects\vertx-examples\rxjava-2-examples\src\main\java\io\vertx\example\reactivex\http\client\simple\Client.java,io.vertx.example.reactivex.http.client.simple.Client,class,5,6,1,5,3,2,0,12,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,0,6,2,2,2,5,2,0,0,3,17,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\http2\push\Client.java,io.vertx.example.core.http2.push.Client,class,4,5,1,4,2,2,0,19,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,10,1,2,3,7,3,0,0,5,21,1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\empty\Server.java,io.vertx.example.grpc.empty.Server,class,3,4,1,3,2,2,0,14,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,1,0,3,1,0,0,2,10,1,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\templating\pebble\Server.java,io.vertx.example.web.templating.pebble.Server,class,5,6,1,5,3,2,0,19,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,1,3,0,5,3,0,0,2,40,1,0
E:\Git_Projects\vertx-examples\camel-bridge-examples\src\main\java\io\vertx\example\camel\rmi\RMIExample.java,io.vertx.example.camel.rmi.RMIExample,class,8,9,1,8,5,2,0,23,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,7,3,5,0,5,2,0,0,1,35,1,0
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\java\io\vertx\example\rxjava3\web\client\unmarshalling\Client.java,io.vertx.example.rxjava3.web.client.unmarshalling.Client$Data,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\http2\Image.java,io.vertx.example.web.http2.Image,class,4,5,1,4,8,1,0,18,0,0.25,1.0,1.0,3,0,3,0,0,0,3,0,0,0,4,0,0,3,0,1,4,0,2,51,2,3,0,1,1,24,11,11,19,11,3,0,0,0,55,1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\empty\ServerWithStub.java,io.vertx.example.grpc.empty.ServerWithStub$Anonymous1,anonymous,2,2,0,2,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
E:\Git_Projects\vertx-examples\grpc-examples\src\main\java\io\vertx\example\grpc\producer\ServerWithStub.java,io.vertx.example.grpc.producer.ServerWithStub$Anonymous1,anonymous,4,4,0,4,1,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0,1,0,3,1,0,0,2,8,-1,0
E:\Git_Projects\vertx-examples\spring-examples\spring-verticle-factory\src\main\java\io\vertx\examples\spring\verticlefactory\GreetingVerticle.java,io.vertx.examples.spring.verticlefactory.GreetingVerticle,class,9,11,2,9,3,2,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,1,0,0,26,0,0,1,0,0,4,2,2,2,5,2,0,0,2,24,1,2
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\java\io\vertx\example\rxjava3\services\serviceproxy\SomeDatabaseService.java,io.vertx.example.rxjava3.services.serviceproxy.SomeDatabaseService,interface,10,17,7,10,3,1,0,0,3,0.0,0.0,0.0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\eventbus\ssl\Receiver.java,io.vertx.example.core.eventbus.ssl.Receiver$Anonymous1,anonymous,3,3,0,3,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,-1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\http\proxyconnect\Proxy.java,io.vertx.example.core.http.proxyconnect.Proxy,class,6,7,1,6,5,2,0,26,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,0,8,5,7,2,14,7,0,0,7,26,1,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\custom_authorisation\Server.java,io.vertx.example.web.custom_authorisation.Server,class,12,13,1,12,9,2,0,32,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1,0,0,0,31,5,10,0,18,4,0,0,8,44,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\http2\customframes\Client.java,io.vertx.example.core.http2.customframes.Client,class,4,5,1,4,2,2,0,18,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,7,4,2,1,7,3,0,0,5,20,1,0
E:\Git_Projects\vertx-examples\rxjava-3-examples\src\main\java\io\vertx\example\rxjava3\http\server\echo\Client.java,io.vertx.example.rxjava3.http.server.echo.Client,class,5,6,1,5,2,2,0,16,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,8,1,3,0,6,1,0,0,3,16,1,0
E:\Git_Projects\vertx-examples\shell-examples\src\main\java\io\vertx\example\shell\deploy_service_telnet\DeployShell.java,io.vertx.example.shell.deploy_service_telnet.DeployShell$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
E:\Git_Projects\vertx-examples\shell-examples\src\main\java\io\vertx\example\shell\prompt\PromptCommand.java,io.vertx.example.shell.prompt.PromptCommand$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
E:\Git_Projects\vertx-examples\web-examples\src\main\java\io\vertx\example\web\authorisation\Server.java,io.vertx.example.web.authorisation.Server,class,12,13,1,12,3,2,0,25,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,34,2,8,0,13,2,0,0,5,40,1,0
E:\Git_Projects\vertx-examples\shell-examples\src\main\java\io\vertx\example\shell\starwars\StarwarsCommand.java,io.vertx.example.shell.starwars.StarwarsCommand,class,9,10,1,9,4,2,0,27,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,6,2,5,0,12,4,1,0,7,35,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\net\echossl\Server.java,io.vertx.example.core.net.echossl.Server,class,4,5,1,4,2,2,0,11,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,1,1,0,2,1,0,0,1,21,1,0
E:\Git_Projects\vertx-examples\core-examples\src\main\java\io\vertx\example\core\execblocking\ExecBlockingExample.java,io.vertx.example.core.execblocking.ExecBlockingExample,class,3,5,2,3,4,2,0,15,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,4,2,1,0,4,3,0,0,3,14,1,0
E:\Git_Projects\vertx-examples\mail-examples\src\main\java\io\vertx\example\mail\MyMessageListener.java,io.vertx.example.mail.MyMessageListener,class,1,2,1,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,4,0,0,1,0,0,0,0,0,21,1,0
E:\Git_Projects\vertx-examples\redis-examples\src\main\java\io\vertx\examples\redis\RedisClientVerticle.java,io.vertx.examples.redis.RedisClientVerticle,class,5,6,1,5,3,2,0,16,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,9,0,4,2,7,1,0,0,4,29,1,0
